filename,emotion,duration_seconds,text,speaker_id,split
a_171_0.wav,angry,2.04,"А, а як тоді відкладати кошти?",242,train
a_172_0.wav,angry,1.61,"або я тебе слухаю, або я біжу",242,train
a_173_1.wav,angry,1.48,То я тобі не буду допомагати.,108,train
a_174_1.wav,angry,1.79,"йому показати, що мені неприємно.",108,train
a_175_1.wav,angry,2.21,"І я не знала, чи хочу я взагалі з ним говорити.",108,train
a_176_0.wav,angry,1.5,Вона думала тільки про себе.,16,train
a_177_0.wav,angry,0.95,Мені оце обідно.,16,train
a_178_1.wav,angry,0.73,Як це?,277,train
a_179_0.wav,angry,1.73,Найди цей виноград в листі.,35,train
a_180_0.wav,angry,3.07,"Найди цей виноград в листі, обріж це листя.",35,train
a_181_0.wav,angry,1.24,Я міг тільки надіятись.,35,train
a_182_0.wav,angry,1.75,"Ти ж головна, ти ж мала все запам'ятати.",92,train
a_183_0.wav,angry,1.11,Вона тільки говорить.,92,train
a_184_0.wav,angry,2.03,"В один день я чую, що мало грошей.",92,train
a_185_0.wav,angry,4.69,"В один день я чую, що мало грошей, в інший день я чую, що не приготував сніданок.",92,train
a_186_1.wav,angry,2.95,"Він не звертав увагу на мій комфорт, в цілому.",179,train
a_187_1.wav,angry,2.6,"Ти взявся за м'ясо, ти не міг це зробити нормально?",33,train
a_188_1.wav,angry,3.82,"Люди, які люблять все ж таки один одного, в них не повинно бути таке.",33,train
a_189_0.wav,angry,1.2,Чому вони не завершилися?,4,train
a_190_0.wav,angry,3.0,"Якщо тобі потрібно вниз, ми можемо в будь-який момент тебе спустити.",98,train
a_191_1.wav,angry,1.59,Ти будеш підбирати слова,29,train
a_192_1.wav,angry,1.34,Скільки вже можна з нею говорити?,5,train
a_193_1.wav,angry,1.92,"Я не розумію, скільки вже можна з нею говорити?",5,train
a_194_1.wav,angry,2.76,"розізлило, бо я не розумію, скільки вже можна з нею говорити.",5,train
a_195_1.wav,angry,0.65,Скільки можна,301,train
a_196_0.wav,angry,1.8,"Ні, 100 відсотків ні.",8,train
a_197_0.wav,angry,1.8,Які квіти? Тут нема квітів,8,train
a_198_0.wav,angry,1.6,"Ти нормальна, нарди?",324,train
a_199_1.wav,angry,3.22,Задовбав ти мене зі своїми нардами кожен вечір грати.,214,train
a_200_0.wav,angry,1.37,А нащо вони нам треба?,365,train
a_201_1.wav,angry,2.52,це пам'ять про нашу першу спільну подорож.,323,train
a_202_0.wav,angry,3.12,Тут є палка. І палка з трьома листочками,7,train
a_203_0.wav,angry,1.4,то можеш їх одразу кудись винести,26,test
a_204_1.wav,angry,2.1,Яка ти криса.,364,train
a_205_1.wav,angry,2.71,Звідки вона взялася? 15 років прийшло.,21,train
a_206_1.wav,angry,3.73,"Я не знаю, з якими мотивами. Я не знаю для чого.",21,train
a_207_1.wav,angry,2.49,"Але все рівно ця біль протягом твого життя,",155,train
a_208_1.wav,angry,2.17,"Не була б я вагітна, ми вже б тоді не були разом.",6,train
a_209_1.wav,angry,1.82,скільки я собі не дозволяла ні злитися,383,train
a_210_0.wav,angry,1.1,Та я не про те,279,train
a_211_0.wav,angry,1.2,Де Франсуа?,332,train
a_212_0.wav,angry,0.77,Де він?,308,train
a_213_0.wav,angry,2.54,"Думаєш, навчила говорити по-нашому і все?",30,train
a_214_0.wav,angry,1.6,Татко благословить.,30,train
a_215_1.wav,angry,2.04,"Значить, так, це мій хлопець.",23,train
a_216_1.wav,angry,1.88,Я його кохаю. Це мій вибір і,292,train
a_217_1.wav,angry,1.88,і ти повинен його поважати.,356,train
a_218_1.wav,angry,1.27,"Тату, заспокойся.",23,train
a_219_0.wav,angry,2.32,Що ви зробили з моїм Франсуа?,30,train
a_220_1.wav,angry,2.71,"Сталося невелике непорозуміння. Так, мамо?",23,train
a_221_0.wav,angry,2.15,"Вже підгоріли. Ах, ви зрадники.",288,train
a_222_0.wav,angry,2.15,Я вимагаю надати мені нормального зятя.,252,train
a_223_0.wav,angry,1.82,А не якусь підробку.,375,train
a_224_0.wav,angry,3.26,Не смій ганьбити велику поезію!,30,train
h_001_0.wav,happy,1.79,А в мене теж є вертушка тут така.,93,train
h_002_1.wav,happy,1.41,Це було круто.,203,test
h_003_1.wav,happy,1.03,потім побачимо.,377,train
h_004_0.wav,happy,1.69,"Роман Щербан, ахаха.",243,test
h_005_1.wav,happy,2.26,"Здається, він тут уже задобрений.",131,train
h_006_1.wav,happy,3.58,"Чесно, я, ну, мені реально було",41,train
h_007_1.wav,happy,1.66,Ти що мені таке кажеш?,371,test
h_008_1.wav,happy,2.01,"Дякую, що ти в мене є, коханий.",251,train
h_009_1.wav,happy,1.54,"Приємний бонус, для мене.",303,train
h_010_0.wav,happy,1.78,"ти що, ми ж подбали про вас",86,train
h_011_1.wav,happy,1.18,Куди тут без цього?,300,train
h_012_1.wav,happy,2.09,"Звичайно, куди ж тут без цього?",300,train
h_013_0.wav,happy,2.19,"Ой, ой, мені звонять",102,train
h_014_1.wav,happy,1.02,Молодець.,57,train
h_015_1.wav,happy,2.56,Молодець! Вона дуже любить такі загадки.,57,train
h_016_0.wav,happy,1.59,Коли починаємо речення?,236,train
h_017_0.wav,happy,2.5,"Е, не діставай швидше.",333,train
h_018_1.wav,happy,2.02,"Ми сіли в машину, і він каже: ""Ну шо в готель"".",43,train
h_019_1.wav,happy,1.18,"Лайк, Аделька",199,train
h_020_1.wav,happy,2.62,"Весь час проводжу з дітьми, нарешті.",164,test
h_021_1.wav,happy,2.31,В якому тобі класно,311,train
h_022_0.wav,happy,2.43,"Так, це я її прикрашала.",337,train
h_023_1.wav,happy,1.19,"А, ні.",265,train
h_024_1.wav,happy,1.86,І мені треба відбити цього хлопця.,309,train
h_025_1.wav,happy,3.19,"сім років - це дуже, дуже багато.",309,train
h_026_1.wav,happy,1.92,"Блін, це офігенно.",258,train
h_027_1.wav,happy,2.16,"У нас уже ідеальна сім'я, на мою думку.",384,train
h_028_1.wav,happy,0.68,Все добре.,274,train
h_029_1.wav,happy,2.33,Це двоє дітей зразу.,72,train
h_030_1.wav,happy,3.56,"на волоссях. Я не зрозуміла, спочатку передивлялася декілька хвилин.",48,train
h_031_1.wav,happy,1.71,Поліція вже нова фішка,127,train
h_032_0.wav,happy,3.13,Ви навіть для Йорка знайшли власну квартиру.,0,test
h_033_1.wav,happy,3.22,Не вистачало тільки коробочки з каблучкою.,378,train
h_034_1.wav,happy,1.92,День був дуже цікавий і,41,train
h_035_1.wav,happy,2.43,Мені хочеться завтра сходити в церкву.,41,train
h_036_1.wav,happy,1.15,Я нафарбована,90,test
h_037_0.wav,happy,1.02,Ще шось буде,360,train
h_038_0.wav,happy,2.78,"Ну, слава Богу, поки здоров'я хватає.",326,train
h_039_1.wav,happy,1.54,Картопля дуже смачна.,259,train
h_040_1.wav,happy,1.92,Бабуся мене дуже любила.,130,test
h_041_0.wav,happy,1.54,"Короче, значить,",381,train
h_042_0.wav,happy,2.38,Бути супертатом стане новим трендом.,0,test
h_043_0.wav,happy,1.41,Всі шляхи ведуть в Японію.,339,train
h_044_0.wav,happy,1.02,Скажи.,338,train
h_045_0.wav,happy,1.42,Я взяв додому трошки.,27,train
h_046_0.wav,happy,1.6,"Дві, дві можна.",86,train
h_047_0.wav,happy,2.05,то закінчиться коротким замиканням.,27,train
h_048_0.wav,happy,1.66,"Ну, мені капець цікаво.",27,train
h_049_0.wav,happy,2.69,Гарна подяка за такий гарний стіл,376,train
h_050_0.wav,happy,2.43,Ти ви як хорошо же.,244,train
h_051_0.wav,happy,1.06,Але і таке було,362,train
h_052_1.wav,happy,1.25,Почитати книжечку.,22,test
h_053_0.wav,happy,2.31,"А ну, Даша хоче їй рибку з'їсти?",34,train
h_054_1.wav,happy,1.55,Що там будуть лізбіянки,78,train
h_055_0.wav,happy,0.77,Дякую вам.,318,train
h_056_1.wav,happy,1.54,У мене двоє прекрасних діток.,120,test
h_057_0.wav,happy,2.08,Я курочка полетіла от сюда.,291,train
h_058_1.wav,happy,1.02,Вау.,314,train
h_059_1.wav,happy,0.9,Оце сервіс.,354,train
h_060_1.wav,happy,0.95,"Дякую, велике.",120,test
h_061_1.wav,happy,1.7,"До побачення, дякую велике.",120,test
h_062_1.wav,happy,2.05,"Як шведська лінія в ресторані, безкоштовна.",382,train
h_063_1.wav,happy,1.52,Не треба пам'ятати дати.,240,train
h_064_0.wav,happy,1.66,Одним прокорупціонером.,342,train
h_065_1.wav,happy,1.41,Запивай.,208,train
h_066_0.wav,happy,1.13,Кльово.,173,train
h_067_0.wav,happy,1.04,"Дякую, дякую.",271,train
h_068_0.wav,happy,1.64,такий гарний ротик.,286,train
h_069_1.wav,happy,1.54,"Дівчата, а що це таке?",53,train
h_070_0.wav,happy,2.02,Є!,196,train
h_071_1.wav,happy,1.7,"Клас, дякую тобі дуже, велике.",28,test
h_072_0.wav,happy,2.01,"О, ні, це не ред флег.",47,train
h_073_1.wav,happy,2.6,"Ми не пили алкоголь, але я відчуваю себе такою знаєш.",29,train
h_074_1.wav,happy,3.5,Мабуть тому я досі не була ще на індивідуальному побаченні.,91,train
h_075_1.wav,happy,3.31,Це було так по-домашньому затишно і правильно.,146,train
h_076_1.wav,happy,2.68,"Ну, побачимо, що з цього вийде, якщо чесно.",32,train
h_077_1.wav,happy,2.43,"Я не знаю, чи наступний жарт варто говорити.",11,train
h_078_1.wav,happy,2.77,"Блін, я не знаю, чи наступний жарт варто говорити.",11,train
h_079_0.wav,happy,2.94,"Ну, можна так швиденько так показать",293,train
h_080_1.wav,happy,2.13,Ну не хочеться втратити пасажира.,374,test
h_081_1.wav,happy,2.05,Це було просто.,282,train
h_082_1.wav,happy,2.12,"Групові побачення, я шось більше не хочу",40,train
h_083_0.wav,happy,2.58,Ми сьогодні йдемо на майстер-клас по грі на барабанах.,98,train
h_084_1.wav,happy,1.9,"Розповім, як я в тюрмі сиділа",340,train
h_085_0.wav,happy,1.12,Пізніше.,12,train
h_086_0.wav,happy,1.95,яка розкриється пізніше.,12,train
h_087_0.wav,happy,0.97,Ти не ображаєшся.,321,test
h_088_0.wav,happy,1.71,Ми з тобою сьогодні провели дуже класно час.,12,train
h_089_0.wav,happy,1.78,Ти мене нічого не запитуєш,12,train
h_090_1.wav,happy,2.3,"Сьогодні нереальним був ти, Тарас.",148,test
h_091_1.wav,happy,2.93,"Мені здається, що сьогодні нереально був ти такий Тарас.",148,test
h_092_0.wav,happy,1.0,Один бал.,266,train
h_093_0.wav,happy,3.58,"А ввечері ми, можливо, можливо, повечеряємо разом.",123,train
h_094_0.wav,happy,1.43,"А, я думаю, варіант Б.",178,train
h_095_1.wav,happy,1.79,"Молодощо, бути прикольно, взагалі",32,train
h_096_1.wav,happy,2.29,"Я хочу, щоб ми розпочали це робити разом.",366,train
h_097_0.wav,happy,2.8,"Ти змінила, насправді свій тон, це дуже приємно.",98,train
h_098_1.wav,happy,1.61,Карпати!,341,train
h_099_0.wav,happy,2.65,Що за челендж? Мені подобається.,232,train
h_100_0.wav,happy,1.21,Мені подобається!,232,train
h_101_1.wav,happy,2.74,Ти замовив всю мою корзину сольмар?,158,train
h_102_0.wav,happy,1.8,Зараз будемо робити сюрприз.,7,train
h_103_0.wav,happy,2.0,У мене для вас дещо є.,133,train
h_104_1.wav,happy,1.69,А як це так вабще?,224,test
h_105_1.wav,happy,2.36,Спасіба! Я в шоці!,39,train
h_106_0.wav,happy,0.9,Єс!,195,train
h_107_0.wav,happy,2.54,Тобі треба мене розважати я вважаю.,185,train
h_108_1.wav,happy,1.82,"Боже, він дуже мулий.",158,train
h_109_1.wav,happy,2.3,"Хи-хи, дякую",223,train
h_110_0.wav,happy,3.76,Піцуньки,171,train
h_111_0.wav,happy,2.9,"Дякую, дякую велике за піцуньки.",247,train
h_112_0.wav,happy,1.5,Дуже смачно. Дуже смачно.,263,train
h_113_0.wav,happy,1.67,"Це найкраще, що зі мною траплялося",325,train
h_114_0.wav,happy,0.8,Харош,297,train
h_115_1.wav,happy,1.3,В нас був пікнік,91,train
h_116_1.wav,happy,1.7,"Боже, яка краса!",143,train
h_117_1.wav,happy,1.92,"Да, це кальє.",262,test
h_118_0.wav,happy,0.88,Кохаю вас.,349,train
h_119_1.wav,happy,1.04,І я вас кохаю,239,train
h_120_1.wav,happy,2.2,"Нє, я вас лав ю.",253,train
h_121_1.wav,happy,2.77,"Боже, яка краса! Дякую.",143,train
h_122_1.wav,happy,0.99,Дякую.,231,train
h_123_1.wav,happy,1.7,Іду в дзеркало подивлюсь.,306,test
h_124_1.wav,happy,2.1,Це дуже красиво.,357,train
h_125_1.wav,happy,1.2,"Що так ніжно, подивись.",248,train
h_126_0.wav,happy,1.1,Дуже подобається.,202,train
h_127_1.wav,happy,1.3,Дякую,39,train
h_128_0.wav,happy,1.9,"Я розумів, що тоді треба триматися.",10,test
h_129_0.wav,happy,2.03,Клас.,351,train
h_130_1.wav,happy,1.94,Відкривай коробку.,24,train
h_131_1.wav,happy,2.3,Відкривай коробку!,305,train
h_132_0.wav,happy,2.21,"О, в мене Наталі",233,test
h_133_1.wav,happy,3.6,"Ну, такий, реально класний, реально красивий.",383,train
h_134_1.wav,happy,3.26,"Люди, оце відправляють кучу всього.",383,train
h_135_0.wav,happy,2.63,"Нє, там нормально все.",353,test
h_136_1.wav,happy,1.08,"Да, я розкажу.",38,test
h_137_1.wav,happy,1.46,Це буде так об'ємніше,38,test
h_138_1.wav,happy,1.43,Приїхала з котами,278,train
h_139_1.wav,happy,1.18,Що ти тут робиш?,101,test
h_140_1.wav,happy,1.18,А коли він побачив,373,train
h_141_1.wav,happy,2.16,"пластилін прийняв форму крісла, та й взагалі",38,test
h_142_1.wav,happy,2.8,Матеріалу можна зліпити що завгодно.,38,test
h_143_1.wav,happy,2.8,"А я не знала, що йому відповісти",38,test
h_144_1.wav,happy,1.57,Гарний позивний,38,test
h_145_1.wav,happy,1.74,спеціально обучених людей для цього,38,test
h_146_1.wav,happy,1.77,"По відчуттях, знаєш.",312,train
h_147_1.wav,happy,1.63,Потрібно дві долоньки,163,test
h_148_1.wav,happy,1.31,Який ужас.,334,train
h_149_1.wav,happy,1.13,"До речі, оо.",218,train
h_150_1.wav,happy,1.01,Ваауу!,241,train
h_151_1.wav,happy,0.95,Цим володарем,69,train
h_152_1.wav,happy,1.51,Дуже велика посилка,38,test
h_153_1.wav,happy,1.17,"прямо, а через кого",69,train
h_154_1.wav,happy,1.12,Включити режим,38,test
h_155_1.wav,happy,1.63,Змії на яку напали,156,train
h_156_1.wav,happy,1.34,І тобі треба,38,test
h_157_1.wav,happy,1.75,Просто показати,38,test
h_158_1.wav,happy,2.47,"Трошки залученості теж не помішає, ну.",164,test
h_159_0.wav,happy,2.25,"вам можу сказати, що",77,train
h_160_1.wav,happy,1.45,Сама ніяк не дочекаюся.,110,train
h_161_1.wav,happy,1.69,"Привіт, Донечко!",42,train
h_162_1.wav,happy,1.63,"Привіт, мам. Як ви там?",261,train
h_163_1.wav,happy,1.31,У нас все добре,36,train
h_164_1.wav,happy,2.14,"Чекаємо, коли ви нарешті приїдете.",36,train
h_165_1.wav,happy,0.94,Клас.,110,train
h_166_1.wav,happy,2.18,"Радий, аж пищіть.",36,train
h_167_1.wav,happy,2.43,А хто це до нас прийшов?,272,train
h_168_1.wav,happy,2.34,Мій улюблений зятик.,36,train
h_169_0.wav,happy,1.09,Салют мама,234,train
h_170_1.wav,happy,2.09,"Справи чудово, справи",36,train
h_171_1.wav,happy,2.49,"А от мій зятик приїде, буде ще",36,train
h_172_1.wav,happy,1.92,Який він у тебе розумничок.,150,train
h_173_1.wav,happy,1.92,"Діти, я така за вас рада.",150,train
h_174_1.wav,happy,1.41,"Щасливої дороги, дітки!",260,train
h_175_0.wav,happy,2.53,"надресирували. Ай! Е, який розумник",19,train
h_176_0.wav,happy,2.53,"А, який розумник нашу мову вивчив",19,train
h_177_0.wav,happy,2.04,свято на все життя і готуватись тиждень,19,train
h_178_1.wav,happy,1.43,"Ну, слава Богу.",200,train
h_179_1.wav,happy,2.27,"Та я знала, що все добре закінчиться.",36,train
h_180_1.wav,happy,2.27,Тепер можемо спокійно лягати спати.,36,train
h_181_0.wav,happy,1.7,Точно! Я з ним вже домовився,129,train
h_182_1.wav,happy,2.38,"За твоє щастя, за сімейне благополуччя.",36,train
h_183_1.wav,happy,2.02,"Давай, давай, давай, іди!",215,train
h_184_1.wav,happy,0.76,Привіт.,346,train
h_185_1.wav,happy,1.61,Нові столики нарешті,15,test
h_186_1.wav,happy,1.32,"Ти, дякую я сама.",87,train
h_187_1.wav,happy,1.08,Я вас обожнюю,370,train
h_188_1.wav,happy,0.92,Дівчата,228,train
h_189_1.wav,happy,0.85,Привіт!,273,train
h_190_1.wav,happy,1.33,Я виходжу заміж.,61,train
h_191_1.wav,happy,1.54,"Ну що, вип'ємо кави",345,train
h_192_1.wav,happy,3.72,"І ваш чоловік, він був готовий вже підписати угоду.",60,train
h_193_1.wav,happy,2.94,"Мама, ну ти сама казала, що я для тебе буду завжди маленькою.",275,train
h_194_1.wav,happy,1.3,Що так помітно?,81,test
h_195_1.wav,happy,1.3,Ну ти аж світишся,122,train
h_196_1.wav,happy,1.65,Прийшло запрошення з Канади.,144,train
h_197_1.wav,happy,1.6,"Вони, вони офігіли.",254,test
h_198_1.wav,happy,4.17,"Ви мені вранці так допомогли, а потім так швидко пішли.",122,train
h_199_1.wav,happy,0.77,До завтра.,284,train
h_200_1.wav,happy,1.55,Сама підбирала.,329,train
h_201_0.wav,happy,1.43,Навіть не думай про це.,255,train
h_202_1.wav,happy,3.08,"Інка, невже це ти?",229,train
h_203_1.wav,happy,2.38,"Слухайте, ви так личить.",229,train
h_204_1.wav,happy,2.14,Ти наче помолодшила. Ну?,87,train
h_205_1.wav,happy,3.55,Я вперше в житті каталась на байку. Дуже боялась.,122,train
h_206_1.wav,happy,2.7,"Ого, реально як у дитинстві.",71,train
h_207_1.wav,happy,1.5,Життя таке прекрасне.,122,train
h_208_1.wav,happy,1.11,Я така щаслива.,269,train
h_209_1.wav,happy,3.01,Мені сьогодні перший раз в житті аванс дали.,328,train
h_210_1.wav,happy,3.05,"Ну, як після цього це не вірити? Анжелка!",122,train
h_211_1.wav,happy,1.61,Я досі отямитись не можу.,121,train
h_212_1.wav,happy,1.65,Він гарний,106,train
h_213_1.wav,happy,1.65,Він гарний.,106,train
h_214_1.wav,happy,4.06,"Хочеться увесь день стрибати, святкувати.",122,train
h_215_1.wav,happy,1.41,Я знайшов.,51,train
h_216_1.wav,happy,1.33,Ти йому подобаєшся,15,test
h_217_1.wav,happy,2.76,"Ну, знаєте, я вже бачу, як якась халепа, і він завжди поряд.",122,train
h_218_1.wav,happy,1.78,"Ти сяєш, коли про нього говориш.",350,train
h_219_1.wav,happy,2.52,"Ти б зараз бачила, як ти либишся, Вікусь.",71,train
h_220_1.wav,happy,2.31,"Знала, він реально нормальний мужик.",346,train
h_221_1.wav,happy,1.09,І вам гарного дня.,112,train
h_222_1.wav,happy,2.0,Добре,49,train
h_223_1.wav,happy,3.48,"Мені здається, що я вперше в житті порушила правила.",122,train
h_224_1.wav,happy,1.06,Прекрасна новина.,60,train
h_225_1.wav,happy,2.99,"Такий просто капздєц-холодєц, що.",48,train
h_226_1.wav,happy,0.9,А ти що?,124,test
h_227_1.wav,happy,1.51,Яку дурню?,81,test
h_228_1.wav,happy,2.44,А Мішка не знає поки що.,55,train
h_229_1.wav,happy,1.17,Іннуська.,60,train
h_230_1.wav,happy,2.96,"Маман, дозвольте налити.",280,train
n_001_0.wav,neutral,1.31,із десяти останніх років,88,train
n_002_0.wav,neutral,1.82,Я оператор БПЛА.,379,train
n_003_0.wav,neutral,2.54,"Я завжди переживаю, коли ви трошки п'яні.",129,train
n_004_0.wav,neutral,0.96,На тебе хтось сів,190,train
n_005_1.wav,neutral,1.87,Ти займаєшся улюбленою справою,309,train
n_006_1.wav,neutral,1.02,Мене звати Вікторія.,135,train
n_007_1.wav,neutral,1.91,Зараз чотири.,5,train
n_008_1.wav,neutral,1.64,Каті 23 роки.,219,test
n_009_1.wav,neutral,1.75,Я навчаюсь в нашому національному.,180,train
n_010_1.wav,neutral,1.58,Місяць приблизно 5 тисяч.,180,train
n_011_0.wav,neutral,1.62,групи раннього розвитку.,209,train
n_012_1.wav,neutral,1.55,У вас дуже багато книжок.,315,train
n_013_0.wav,neutral,1.92,Яка ситуація навколо,0,test
n_014_0.wav,neutral,1.66,піти лише на користь батькам.,0,test
n_015_0.wav,neutral,2.18,"у різні теми виховання дитини, може",0,test
n_016_0.wav,neutral,2.18,Це може ускладнювати комунікацію з іншими.,0,test
n_017_0.wav,neutral,2.36,та заважає будувати нові стосунки.,0,test
n_018_0.wav,neutral,1.28,Вона матиме проблеми.,0,test
n_019_0.wav,neutral,2.69,Жінка має через власні травми та життєві невдачі.,0,test
n_020_0.wav,neutral,2.3,залишити дітей у безпечнішому місці.,0,test
n_021_0.wav,neutral,1.97,зрозумілий материнський крок.,0,test
n_022_0.wav,neutral,1.92,Задовільнити бажання.,0,test
n_023_0.wav,neutral,3.22,треба задовільнити бажання дитини.,0,test
n_024_0.wav,neutral,3.23,Їй не вистачає вашої уваги.,0,test
n_025_1.wav,neutral,2.53,"В мене доньки 17,5 років.",37,train
n_026_0.wav,neutral,1.63,керуватися інтересам дитини.,322,train
n_027_0.wav,neutral,1.79,Дитина має зупиняти.,0,test
n_028_0.wav,neutral,1.69,Ви не повинні засуджувати.,0,test
n_029_0.wav,neutral,1.81,І Саша 37.,0,test
n_030_0.wav,neutral,1.48,Це ніколи не відмовляло.,249,train
n_031_1.wav,neutral,1.75,Ти можеш побудувати життя?,33,train
n_032_0.wav,neutral,1.89,Переходимо до другої частини.,0,test
n_033_0.wav,neutral,1.23,Це частина розвідки.,0,test
n_034_1.wav,neutral,2.05,Я і моїх троє сестер.,33,train
n_035_1.wav,neutral,2.28,Питання стосовно навчання.,130,test
n_036_0.wav,neutral,2.11,На основі ваших заяв.,47,train
n_037_0.wav,neutral,2.05,чимало заборонених для них речей.,0,test
n_038_0.wav,neutral,2.43,"Тож, в такі моменти не варто здіймати гвалт.",0,test
n_039_0.wav,neutral,1.96,Покарання в четвертому раунді.,47,train
n_040_1.wav,neutral,2.48,Буквально на другому місяці участі в проекті.,245,train
n_041_0.wav,neutral,1.64,"На жаль, коли батьки хочуть,",0,test
n_042_0.wav,neutral,1.92,Це проблеми з узагальненням.,0,test
n_043_1.wav,neutral,2.18,Він цим гордиться.,78,train
n_044_0.wav,neutral,1.64,Садочок не є обов'язковим.,3,train
n_045_0.wav,neutral,1.79,"Два зубчики часнику, ви бачите.",153,train
n_046_1.wav,neutral,2.09,В мене є до вас запитання.,140,train
n_047_1.wav,neutral,0.9,Люби маму.,276,train
n_048_1.wav,neutral,1.41,Мені було 27 років,100,train
n_049_0.wav,neutral,1.65,Права рука синє.,27,train
n_050_0.wav,neutral,1.28,10 у Даші,368,test
n_051_0.wav,neutral,2.28,"на вулиці, там, коли є друзі",94,test
n_052_0.wav,neutral,1.09,10 балів вам,302,test
n_053_0.wav,neutral,2.19,настрій був веселим та невимушеним.,98,train
n_054_0.wav,neutral,2.07,"А ви з сестрою живете теж, ну, разм?",79,train
n_055_0.wav,neutral,2.65,А ти плануєш далі ще працювати в цій сфері?,98,train
n_056_0.wav,neutral,2.48,Для тебе ще я підготував невеличкий подарунок.,98,train
n_057_0.wav,neutral,2.55,Ти була тією з ким я найбільше зблизився,98,train
n_058_1.wav,neutral,2.99,Розмова пішла якось в дуже таку цікаву струю.,29,train
n_059_1.wav,neutral,2.92,"Можливо, вона так, е-е, фліртує.",142,train
n_060_1.wav,neutral,2.34,"Вона більш досвідчена. Вона,",142,train
n_061_1.wav,neutral,2.93,ти постійно в різних якихось таких прикольних шкарпетках кольорових.,230,train
n_062_1.wav,neutral,1.96,Два дня була вже в лікарні.,141,test
n_063_1.wav,neutral,2.51,Так. Два дня була вже в лікарні.,141,test
n_064_1.wav,neutral,2.04,"Може поговоримо про побачення, про вчорашнє?",230,train
n_065_1.wav,neutral,1.39,"Ну, бо ти мені подобаєшся.",5,train
n_066_0.wav,neutral,2.7,"І сподіваюсь, що ми цей тиждень проведемо разом дуже гарно.",98,train
n_067_0.wav,neutral,1.66,Бачу радість на її обличчі.,98,train
n_068_0.wav,neutral,1.9,"Здається, перейшли на якусь іншу тему навіть.",98,train
n_069_0.wav,neutral,3.16,"Я відповів на запитання і ми, здається, перейшли на якусь іншу тему, навіть",98,train
n_070_1.wav,neutral,1.97,Мені хотілося бути максимально щирою.,89,train
n_071_1.wav,neutral,3.12,"Я тоді дуже багато працювала, не знала просто, що я вагітна.",89,train
n_072_1.wav,neutral,1.52,"Не знала просто, я вагітна.",89,train
n_073_1.wav,neutral,2.9,Але цікаво взагалі послухати його про цю тему.,89,train
n_074_1.wav,neutral,2.72,Тоді я на багато речей можу закрити очі.,29,train
n_075_1.wav,neutral,1.39,Я трошки переживала.,146,train
n_076_1.wav,neutral,2.68,"О, мені бо років 14-13.",17,train
n_077_1.wav,neutral,3.54,Я останні роки не святкую свій день народження.,146,train
n_078_0.wav,neutral,2.8,Мені сподобалась твоя пропозиція на відеозверненні.,98,train
n_079_0.wav,neutral,2.42,Я пропоную тобі лишитись ще завтра в Львові.,98,train
n_080_0.wav,neutral,2.92,"Зрозуміло, що була проблема, яку потрібно вирішити.",98,train
n_081_0.wav,neutral,4.34,"В тебе є якісь, е-е, такі зменшувально-пестливі слова, які тобі подобаються?",178,train
n_082_0.wav,neutral,2.28,Ми зобов'язані робити ці зміни.,98,train
n_083_1.wav,neutral,1.48,В мене було дуже багато проблем.,63,train
n_084_1.wav,neutral,1.84,Вітаю вас в Івано-Франківську.,137,train
n_085_1.wav,neutral,2.47,"Походу Давид там буде лежати, а не я",118,train
n_086_1.wav,neutral,2.63,Там вже кілограм 12 було,118,train
n_087_0.wav,neutral,0.97,Мені вже стало жарко.,242,train
n_088_0.wav,neutral,2.24,зробити все дійсно прикольно і класно.,242,train
n_089_0.wav,neutral,2.4,Теж хотів спробувати відкрити хоч раз хоч одну скриньку.,242,train
n_090_0.wav,neutral,0.91,Заробляємо обоє.,16,train
n_091_0.wav,neutral,1.83,"Вона просто більше заробляє, я менше.",16,train
n_092_0.wav,neutral,2.85,"Я часто їжджу блаблакаром, тоже своєю машиною.",16,train
n_093_0.wav,neutral,2.14,Стояв хлопчина вже постарше.,35,train
n_094_0.wav,neutral,2.89,"Бачу, хлопчина молодий, з телефоном стоїть.",35,train
n_095_0.wav,neutral,2.67,"На відпочинок, де ми тільки удвох, без зв'язку.",352,train
n_096_0.wav,neutral,1.54,"Ти дуже гарна, мила.",123,train
n_097_0.wav,neutral,3.35,"абсолютно всі деталі запам'ятав, того, що для мене це реально була подія.",92,train
n_098_0.wav,neutral,4.16,"І я просто не не розумів, що мені сказати, того що цих причин було дофіга.",92,train
n_099_0.wav,neutral,1.76,Вона боїться закритого простору,92,train
n_100_0.wav,neutral,1.48,Вона мені це постійно говорила.,92,train
n_101_0.wav,neutral,1.66,"Я був певний, що вона дасть відповідь.",226,train
n_102_0.wav,neutral,1.49,ми з нею про це спілкувалися,77,train
n_103_1.wav,neutral,1.89,Все ж таки треба йти до кінця.,33,train
n_104_1.wav,neutral,4.39,Все ж таки треба йти до кінця і хоча би спробувати з ним порозумітися.,33,train
n_105_1.wav,neutral,1.64,Але був дуже крутий зоровий контакт.,5,train
n_106_1.wav,neutral,2.82,Я була в ходила в цих пластмасових корсетах.,142,train
n_107_0.wav,neutral,1.87,"Вибач, мені не тяжко вже казати.",98,train
n_108_0.wav,neutral,4.62,"Ти дійсно прекрасна і чудова дівчина, неймовірно красива, неймовірно розумна.",98,train
